smiles,Serine_threonine-protein_kinase_mTOR
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccc(CO)cc5)cc4)nc32)CC1,1.0
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccccc5)cc4)nc32)CC1,1.0
Cc1nc(N)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,1.0
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,1.0
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc(F)c(CNC(=O)C4CCC4)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(CNC(=O)C4CCC4)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(CN(C)C(=O)C4CCC4)c3)nc2n1,1.0
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3C)cc2-c2nc(C)nc(N)n2)cn1,0.0
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,0.0
COc1ncc(Nc2ncc(C(C)N3CCN(S(C)(=O)=O)CC3C)cc2-c2nc(C)nc(N)n2)cn1,0.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C)C4)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C)C4)C3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2C(C)C,1.0
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2NCC(C)C,1.0
CCN(CC)n1c(=O)c(-c2cn[nH]c2)cc2c(C)nc(N)nc21,1.0
Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,1.0
CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,1.0
CCOC(Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21)OCC,1.0
CC1COCCN1c1nc(-c2cnc(N)cc2C(F)(F)F)cc(C2(S(C)(=O)=O)CC2)n1,0.0
CC1COCCN1c1nc(-c2cnc(N)cc2F)cc(C2(S(C)(=O)=O)CC2)n1,1.0
CS(=O)(=O)C1(c2cc(-c3cnc(N)cc3C(F)(F)F)nc(N3CCOCC3)n2)CC1,0.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc(F)c(CNC(=O)C4CC4)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(CNC(=O)C4CC4)c3)nc2n1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(CN(C)C(=O)C4CC4)c3)nc2n1,1.0
Cc1nc(N)c2cccc(C(=O)Nc3cnc4[nH]ccc4c3)c2n1,1.0
Cc1nc(N)c2ccc(C)c(C(=O)Nc3cnc4[nH]ccc4c3)c2n1,1.0
Cc1cc(C(=O)Nc2cnc3[nH]ccc3c2)c2nc(C)nc(N)c2c1,1.0
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCC(N(C)C)CC4)cc3)cc2)nc(N2CCOCC2C)n1,1.0
CNC1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,1.0
O=S(=O)(Nc1cc(-c2ccc3ncoc3c2)cnc1Cl)c1ccc(F)cc1,1.0
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2o1,1.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2o1,1.0
CCc1nccc(-c2ccc(C(=O)N3CCN(C4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
Cc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCN(C4CCOCC4)CC3)c(F)c2)ccnc1C,1.0
CCc1nccc(-c2ccc(C(=O)N3CCN(C4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5C)nc4)c(F)c3)c2C1=O,1.0
CC1COCCN1c1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)nc4)c(F)c3)c2C1=O,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
COc1ccc(-c2cc3c(-c4ccncc4)ncnc3s2)cn1,0.0
COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1F,0.0
COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1NS(C)(=O)=O,0.0
CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)c4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4ccnc(C)c4)c(F)c3)c2C1=O,1.0
CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O,1.0
CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,1.0
CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,1.0
Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,0.0
Cn1c(=O)n(C2CCC(O)CC2)c2c3nc(-c4cnc5ccccc5c4)ccc3ncc21,1.0
Cn1c(=O)n(C2CCC(OCCO)CC2)c2c3nc(-c4cnc5ccccc5c4)ccc3ncc21,1.0
NC1CCC(n2c(=O)[nH]c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC2CCCN2C(=O)OCC)CC(C)(C)O3)cc1F,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC2CCCN2C(C)=O)CC(C)(C)O3)cc1F,0.0
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC2CCCN2)CC(C)(C)O3)cc1F,1.0
CN1CCN(C(=O)c2ccc(-c3ccnc4c3c(C=C3Oc5cccc(O)c5C3=O)cn4C)cc2)CC1,1.0
CCn1cc(C=C2Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)N4CCN(CCO)CC4)cc3)ccnc21,1.0
Cn1cc(C=C2Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)N4CCN(CCO)CC4)cc3)ccnc21,1.0
Cc1nc(N)cc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,1.0
Cc1nccc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,1.0
Nc1cc(-n2c(Nc3cccc(O)c3)nc3ccccc32)ncn1,1.0
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCSCC4)cc3)cc2)nc1N1CCOCC1,1.0
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCSCC4)cc3)cc2)nc(N2CCOCC2)c1OCC,1.0
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCSCC4)cc3)cc2)nc1N1CCOCC1,1.0
CC1COCCN1c1nc(N2CCCCC2CO)nc2nc(-c3ccc(N)nc3)ccc12,1.0
CC1COCCN1c1nc(N2CCC(CCO)CC2)nc2nc(-c3ccc(N)nc3)ccc12,1.0
CC1COCCN1c1nc(N2CCC(C(=O)N(C)C)CC2)nc2nc(-c3ccc(N)nc3)ccc12,1.0
CCN(CC)c1cc(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)ccn1,1.0
OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,1.0
NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(NCCCO)c3)n2)c1,1.0
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cccnc4)c(F)c3)c2C1=O,1.0
Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,1.0
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccc(C)nc4)c(F)c3)c2C1=O,1.0
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCNC1,0.0
COc1ccc(-c2nn(C3CCNC3)c3ncnc(N)c23)cc1O,0.0
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCNC1,0.0
CCNC(=O)Oc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2ccccc2)C3)cc1,0.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2ccccc2)C3)cc1,1.0
CCOC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2ccccc2)C3)cc1,1.0
CNc1nc2ccccc2n1-c1nc2c(c(C3(S(C)(=O)=O)CC3)n1)OCC1COCCN21,1.0
CNc1nc2cc(Cl)ccc2n1-c1nc2c(c(C3(S(C)(=O)=O)CC3)n1)OCC1COCCN21,0.0
CNc1nc2ccc(Cl)cc2n1-c1nc2c(c(C3(S(C)(=O)=O)CC3)n1)OCC1COCCN21,0.0
Cc1ncnc(N2CCC(O)(C3CCCCC3)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(O)(C3CCCCC3)CC2)c1C#Cc1ccc(N)nc1,1.0
COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOCC3)c2n1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)OCCCO4)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)OCCCO4)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CC(=O)CO4)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CC(=O)CO4)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CC1CN(c2nc(N3CCOCC3C)c3ccc(-c4ccc5[nH]ccc5c4)nc3n2)CC(C)O1,1.0
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3ccc4[nH]ccc4c3)nc2n1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ncon4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ncon4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)cc2)nc1N1CCOCC1,1.0
COc1cnc(-c2ccc(NC(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)cc2)nc1N1CCOCC1,1.0
Cc1nccc(-c2cn[nH]c2)c1C#Cc1ccc(N)nc1,1.0
Cc1nccc(-c2cnn(C)c2)c1C#Cc1ccc(N)nc1,1.0
COc1ncc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)cn1,1.0
COc1ncc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)c(OC)n1,1.0
Cc1nc(N)nc2c1cc(-c1cccc(CO)c1)c(=O)n2C1CCCC1,1.0
CNc1nc(C)c2cc(-c3cccc(CO)c3)c(=O)n(C3CCCC3)c2n1,1.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1,1.0
CC1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,1.0
O=c1[nH]c2cnc3ccc(-c4ccc(OCCCN5CCCCC5)nc4)cc3c2n1C1CCOCC1,0.0
Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)ccc3ncc21,0.0
CCc1ncnc(-c2ccc(C(=O)N3CCOC4(CCNCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCOC4(CCN(C(=O)OC(C)(C)C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
COc1ccc(-c2ccc3nccc(Nc4ccccc4)c3c2)cc1,0.0
Oc1ccc(-c2ccc3nccc(Nc4ccccc4)c3c2)cc1,0.0
CNC(=O)Nc1ccc2c(c1)C(=O)C(=Cc1c(-c3c(C)nn(C)c3C)[nH]c3ccc(OC)cc13)O2,1.0
CNC(=O)Nc1ccc2c(c1)C(=O)C(=Cc1c(-c3c(C)nn(C)c3C)[nH]c3c(F)cc(OC)cc13)O2,1.0
CC(C)C1CN(CCC2CCCNC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,1.0
CC(C)C1CN(CCC2CCCN(C)C2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,1.0
NCc1cc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)ccn1,0.0
CC(O)c1cc(-c2nc3c(N4CCOCC4C)nc(N4CCOCC4)nc3[nH]2)ccn1,0.0
CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5C)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,1.0
CC1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2C3CCC2COC3)n1,1.0
CN1CCN(c2ccnc3c2c(C=C2Oc4cc(O)cc(O)c4C2=O)cn3C)CC1,1.0
CN1CCN(c2ccnc3c2c(C=C2Oc4cccc(O)c4C2=O)cn3C)CC1,1.0
CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3nc(C4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,1.0
CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(C4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,1.0
COC1CCC(CN2CC(=O)Nc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,1.0
CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCCCC2)CC(=O)N3)cn1,1.0
Nc1cccc(C#Cc2n[nH]c3ccccc23)c1,0.0
Nc1ccc(C#Cc2n[nH]c3ccccc23)cc1,0.0
Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,1.0
Nc1cc(C(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CN(c2ncccn2)CC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CN(c2ncccn2)CC3)cc1,1.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)N=Cc1cnn2ccc(C#N)cc12,1.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(CCO)N=Cc1cnn2ccc(C#N)cc12,1.0
Cn1nc(-c2cc3ccccc3s2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,0.0
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(N)nc3)c2C1=O,0.0
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC)CC(C)(C)O3)cn1,0.0
C=CCC1C=C(C)CC(C)CC(OC)C2CC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)CC3CCC(CC(=O)Nc4ccc(CCCC(=O)O)cc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1.0
C=CCC1C=C(C)CC(C)CC(OC)C2CC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)CC3CCC(CC(=O)Nc4ccc(CCCC(=O)OC)cc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1.0
CCc1nccn1-c1nc(-c2cccc3[nH]ccc23)nc(N2CCOCC2)n1,1.0
Cc1ccc(-c2nc(N3CCOCC3)nc(-n3ccnc3C)n2)c2cc[nH]c12,1.0
Cn1c(=O)n(C2CCC(C(=O)OCc3ccccc3)CC2)c2c3nc(-c4cnc5ccccc5c4)ccc3ncc21,1.0
O=C(OCc1ccccc1)C1CCC(n2c(=O)[nH]c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.0
COc1ncc(-c2cc(OC3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOC3)c2n1,1.0
COc1ncc(-c2cnc3ncnc(-c4ccncc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2cnc3nc(N)nc(-c4ccncc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1,1.0
Nc1ncc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1,1.0
COc1ccc(C(=O)C2CCN(c3nc(N4CCOCC4C)c4ccc(-c5ccc(OC)c(CO)c5)nc4n3)CC2)cc1,1.0
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCC(C(=O)c5ccc(Cl)cc5)CC4)nc3n2)cc1CO,1.0
Cc1nc(N)nc(-c2cc(CN3CCNCC3)cnc2Nc2ccc3[nH]cnc3c2)n1,0.0
Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc3[nH]cnc3c2)n1,1.0
COCCN1CC(=O)Nc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,1.0
CCN1CC(=O)Nc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,1.0
CN1CCN(C(=O)C2CCN(c3ccnc4c3c(C=C3Oc5cccc(O)c5C3=O)cn4C)CC2)CC1,1.0
Cn1cc(C=C2Oc3cccc(O)c3C2=O)c2c(N3CCC(C(=O)N4CCN(CCO)CC4)CC3)ccnc21,1.0
CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,0.0
COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,1.0
CCc1ncnc(N2CCC(O)(Cc3ccccc3)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC(O)(Cc3ccccc3)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CC(N)C4)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CC(NC(=O)OC(C)(C)C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CNc1nc(C)c2cc(-c3ccc(OC)nc3)c(=O)n(C3CCCC3)c2n1,1.0
COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)cn1,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCO)CC3)c2=O)cn1,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCC(N)=O)CC3)c2=O)cn1,1.0
Cc1ncnc(N2CCC3(CC2)OCCO3)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC3(CC2)OCCO3)c1C#Cc1ccc(N)nc1,1.0
O=C1CN(CCC2CCOCC2)c2nc(-c3ccc(-c4nc[nH]n4)cc3)cnc2N1,1.0
Cc1cc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)CC(=O)N2,1.0
COc1cc(F)c2[nH]c(-c3c(C)nn(C)c3C)c(C=C3Oc4ccc(NC(=O)Nc5cccnc5)cc4C3=O)c2c1,1.0
COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(C=C3Oc4ccc(NC(=O)Nc5cccnc5)cc4C3=O)c2c1,1.0
Cc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cncc(O)c5)nc43)CC2)cc1,1.0
Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(Cl)cc5)CC4)c3n2)c1,1.0
N#Cc1ccc(-c2c(-c3ncn[nH]3)sc(N3CCOCC3)c2C#N)c(F)c1,0.0
N#Cc1c(N2CCOCC2)sc(-c2ncn[nH]2)c1-c1ccc(Cl)cc1Cl,0.0
CS(=O)(=O)Nc1cc(-c2cnc3cc(-c4cccnc4)ccn23)cnc1Cl,1.0
CN(C)S(=O)(=O)Nc1cc(-c2cnc3cc(-c4cccnc4)ccn23)cnc1Cl,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CS(=O)(=O)C3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)C3)cc1,1.0
COc1ncc(-c2ccc3nccc(C#CCN4CCN(S(C)(=O)=O)CC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
CCOC(=O)N1CCN(CC#Cc2ccnc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5F)c4)cc23)CC1,1.0
COc1ncc(-c2cc3c(C)nc(N)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
COc1ncc(-c2cc3c(C)nc(NC(C)=O)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1.0
CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,0.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CS(=O)(=O)CC3)cc1,1.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)CC3)cc1,1.0
CNc1nc2ccccc2n1-c1nc(N2CCOCC2C)cc(C2(S(C)(=N)=O)CC2)n1,0.0
CNc1nc2ccccc2n1-c1nc(N2CCOCC2C)cc(C2(S(C)(=O)=O)CC2)n1,0.0
Cc1c(-c2ccn[nH]2)sc2c(N3CCOCC3)nc(N3CC(C)OC(C)C3)nc12,1.0
CC1CN(c2nc(N3CCOCC3)c3sc(-c4ccn[nH]4)cc3n2)CC(C)O1,1.0
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCC6)nc5)cc4c32)C1,0.0
Cn1c(=O)n(C2CC(O)C2)c2c3cc(-c4ccc(OCCCN5CCC5)nc4)ccc3ncc21,0.0
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCOC1,1.0
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCOC1,1.0
CC(C)n1nc(-c2ccc3onc(N)c3c2)c2c(N)ncnc21,0.0
COC(=O)Nc1noc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc12,0.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,0.0
CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,1.0
Cn1cc(-c2ccc3ncc4c(c3n2)n(-c2ccc(C(C)(C)C#N)cc2)c(=O)n4C)cn1,1.0
Cn1cc(-c2ccc3ncc4[nH]c(=O)n(-c5ccc(C(C)(C)C#N)cc5)c4c3n2)cn1,1.0
O=C1CNc2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2N1CCC1CCOCC1,1.0
Cc1cc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)C(=O)CN2,1.0
CCN1CCOC(CN2CC(C(C)C)N(c3ccn4ncc(-c5ccc(-c6nc[nH]n6)cc5)c4n3)C2=O)C1,1.0
CC(C)C1CN(CC2CNCCO2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc(N3CC4CCC(C3)O4)n2)cc1,1.0
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc(N3CC4CCC(C3)O4)n2)cc1,1.0
COc1cc(F)c2[nH]c(-c3c(C)nn(C)c3C)c(C=C3Oc4ccc(NC(=O)Nc5ccc(C(=O)N6CCOCC6)cc5)cc4C3=O)c2c1,1.0
COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(C=C3Oc4ccc(NC(=O)Nc5ccc(C(=O)N6CCOCC6)cc5)cc4C3=O)c2c1,1.0
N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5ccc(N)cc5)cc4c32)CC1,1.0
COc1ccc(-c2cc3c(cc2F)ncc2ncc(=O)n(C4CCN(CC#N)CC4)c23)cc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C(=O)OC(C)(C)C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCNCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,0.0
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccccc1,0.0
CCc1ncnc(N2CCNC(=O)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCNC(=O)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC3(CC2)OCCCO3)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC3(CC2)OCCCO3)c1C#Cc1ccc(N)nc1,1.0
Oc1cccc(-c2nc(N3CCOCC3)c3[nH]cc(C4CCN(Cc5ccccc5)CC4)c3n2)c1,0.0
