smiles,Epidermal_growth_factor_receptor_erbB1
O=C(C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,1.0
O=C(C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,1.0
COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,1.0
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,1.0
COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Cl)c3F)c1NC2,0.0
COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Br)c3)c1NC2,0.0
Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,1.0
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,1.0
Oc1ccc(-c2nc3cc(O)ccc3s2)cc1,0.0
Oc1cccc(-c2nc3ccc(O)cc3s2)c1,0.0
Brc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,1.0
Cc1cccc(Nc2ncnc3ccncc23)c1NCCCn1ccnc1,1.0
CC(C)N(C)CC=CC(=O)N1Cc2sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3c2C1,1.0
CN(C)CC=CC(=O)N1Cc2sc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2C1,1.0
O=C(C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,1.0
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,1.0
C=CC(=O)N1CC(F)C(Nc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,1.0
C=CC(=O)N1CCC(Nc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,1.0
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)cc1,1.0
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)c(F)c1,1.0
OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,0.0
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,0.0
CN(c1ccccc1)c1[nH]cnc2ncnc1-2,0.0
COc1cc(Nc2[nH]cnc3ncnc2-3)cc(OC)c1OC,0.0
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,0.0
Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1,0.0
Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1C,1.0
CCOC(=O)CCC(=O)Nc1cc(Nc2ccc(N3CCN(C)CC3)cc2)ncn1,0.0
CN1CCN(c2ccc(Nc3cc(NC(=O)CCC(=O)O)ncn3)cc2)CC1,0.0
O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,0.0
CCOC(=O)C1CCN(CCC(=O)c2ccc(OCc3ccccc3)cc2)CC1,1.0
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(O)C1,0.0
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,0.0
Cc1nnc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)s1,1.0
FC(F)(F)c1nnc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)s1,1.0
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(Nc2ccccc2C(=O)NN=Cc2ccc([N+](=O)[O-])o2)cc1,0.0
O=C(NN=Cc1ccco1)c1ccc(Nc2ccccc2C(=O)NN=Cc2ccco2)cc1,0.0
Cc1nc(C)c(C=C2CN(C)CC(=Cc3nc(C)c(C)nc3C)C2=O)nc1C,1.0
Cc1nc(C)c(C=C2CN(C(C)C)CC(=Cc3nc(C)c(C)nc3C)C2=O)nc1C,0.0
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4c[nH]nc4c3)c1NC2,0.0
COc1cc2c(cc1OC)Sc1ncnc(Nc3ccc4c[nH]nc4c3)c1NC2,0.0
CC(C)n1cc(-c2cccc(O)c2)c2c(N)ncnc21,0.0
CN(C)CCn1cc(-c2cccc(O)c2)c2c(N)ncnc21,0.0
C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)CC1,1.0
C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)CC1,1.0
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C4CCN(C)CC4)cc3)n2)c1,1.0
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C4CCN(C)CC4)cc3OC)n2)c1,1.0
OCCN1CC(O)C(O)C(O)C1CO,0.0
OCC1NCC(O)C(O)C1O,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C(F)=CCN1CCOCC1,1.0
O=C(C=CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
Cc1ccc(Nc2c(C(N)=O)cnc3ccc(S(=O)(=O)Nc4cc(C)on4)cc23)cc1,0.0
Cc1cc(NS(=O)(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4)c3c2)no1,0.0
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,0.0
COc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3n2)cc1,0.0
COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CCC(O)C3)C2=O)cc1,1.0
COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N(C3CCC(O)C3)C2=O)cc1,1.0
COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)C=CCN1CCCC1,1.0
CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)C=CCN1CCCC1,1.0
N#CC(=Cc1ccc(O)cc1)c1ccccn1,0.0
COc1cc(C=C(C#N)c2ccccn2)ccc1O,0.0
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)cc4)c3s2)cc1,0.0
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3s2)cc1,0.0
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,1.0
C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,1.0
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,1.0
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,1.0
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0.0
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0.0
C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,1.0
CCC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,0.0
O=P1(N(CCCl)CCCl)NCCCO1,0.0
O=P1(NCCCl)OCCCN1CCCl,0.0
C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,1.0
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,1.0
CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCC(C)CC5)c(OC)cc34)ccc2s1,0.0
CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCCCC5)c(OC)cc34)ccc2s1,0.0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0.0
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,1.0
O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCCN2C(=O)OC(C)(C)C)n1,1.0
CCN1CCCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)no1,1.0
C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,1.0
C=CC(=O)Nc1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,1.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,0.0
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,0.0
COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2,0.0
COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2(C)C,0.0
CN1CCN(c2cc(NC(=O)C=Cc3ccc(F)cc3)ncn2)CC1,0.0
COc1ccc(C=CC(=O)Nc2cc(N3CCN(C)CC3)ncn2)cc1,0.0
Clc1ccccc1CN1CCc2sccc2C1,0.0
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,0.0
CNCc1ccc(-c2ncnc3[nH]cnc23)cc1,0.0
NCCc1ccc(-c2ncnc3[nH]cnc23)cc1,0.0
COc1cc(CCCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
COc1cc(CCCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.0
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.0
CSc1nc(NCCc2ccc(Cl)cc2)c2ccn(Cc3ccc(F)cc3)c2n1,0.0
CSc1nc(NCCc2ccccc2)c2ccn(Cc3ccc(F)cc3)c2n1,0.0
Fc1ccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)cc1Cl,1.0
C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)c1,1.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,1.0
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1,1.0
O=C(Nc1n[nH]c2nc(-c3ccco3)ccc12)C1CC1,0.0
O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1,0.0
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.0
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.0
Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1C,0.0
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1,0.0
CCN(CC)CCCOc1cc2ncnc(Nc3nc4ccc(C(=O)Nc5c(C)cccc5C)cc4s3)c2cc1OC,0.0
CCN(CC)CCCOc1cc2ncnc(Nc3nc4ccc(C(=O)Nc5c(C)cc(C)cc5C)cc4s3)c2cc1OC,0.0
Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1,0.0
Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1,1.0
c1ccc2[nH]ncc2c1,0.0
CC(N)Cn1ncc2ccc(O)cc21,0.0
Cc1ccc(N2NC(=O)C(=Cc3ccc(-c4cc([N+](=O)[O-])ccc4O)o3)C2=O)cc1C,0.0
Cc1cccc(N2NC(=O)C(=Cc3ccc(-c4ccccc4F)o3)C2=O)c1,0.0
O=C(C=Cc1ccc(F)cc1Br)Nc1cc(N2CCOCC2)ncn1,0.0
COc1ccc(C=CC(=O)Nc2cc(N3CCOCC3)ncn2)cc1,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,0.0
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,0.0
C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.0
C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,1.0
O=S(=O)(Nc1ncccn1)c1ccc(Nc2nncc3ccccc23)cc1,1.0
CCc1ccc(C=C2C(=O)Nc3ccccc32)s1,0.0
NC(=O)N1C(=O)C(=C(O)c2cccs2)c2cc(Cl)ccc21,0.0
COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Cl)c3)c1NC2,1.0
COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Br)c3)c1NC2,0.0
O=c1ccc2ccccc2o1,0.0
O=c1ccc2ccc(O)c(O)c2o1,0.0
COc1cc(O)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,0.0
COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,0.0
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0.0
O=C(Nc1ccccc1)c1c(NCCc2cccc(Cl)c2)cc[nH]c1=O,0.0
CN(C)c1ccc(NC(=O)c2c(NCCc3cccc(Cl)c3)cc[nH]c2=O)cc1,1.0
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)C=CCN1CCCCC1,1.0
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)C=CCN1CCC(CO)CC1,1.0
CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(F)c(Cl)c4)c3)ncnc2c1,1.0
CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ncnc2c1,1.0
O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,0.0
O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,0.0
O=C1NCCc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)C(=NO)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CC1=NO,0.0
O=C1NCCc2ccc(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)C(=NO)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CC1=NO,0.0
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.0
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.0
CN(C)CC=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,1.0
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,1.0
O=c1cc2oc3cc(O)c(O)cc3c(-c3cccc(Cl)c3Cl)c-2cc1O,0.0
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,0.0
COc1cc(C=NNc2ncnc3c2cnn3C(C)C)ccc1O,0.0
COc1cc(C=NNc2ncnc3[nH]ncc23)ccc1O,0.0
Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1.0
Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1.0
O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2cn1,0.0
O=C(Nc1ccccc1)c1cc2ccc(O)c(O)c2cn1,0.0
Cc1cccc(C)c1NC(=O)C1CCCCN1C,0.0
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.0
COc1cc2c(Nc3nc4ccc(C(=O)Nc5c(C)cccc5C)cc4s3)ncnc2cc1OCCCN1CCOCC1,0.0
COc1cc2c(Nc3nc4ccc(C(=O)Nc5c(C)cccc5Cl)cc4s3)ncnc2cc1OCCCN1CCOCC1,0.0
COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
COc1cc(N2CCC(N3CC(C)OC(C)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCCN(C)C1,1.0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCCN(C)C1,1.0
OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,1.0
CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,1.0
Nc1nc(-c2cccc(Cl)c2)c(-c2ccc3ncccc3n2)s1,0.0
Nc1nc(-c2ccc(F)cc2)c(-c2ccc3ncccc3n2)s1,0.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.0
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,0.0
O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,1.0
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,1.0
Cc1nc(C)c(C=C2CN(C(C)C)CC(=Cc3nc(C)c(C)nc3C)C2=NO)nc1C,0.0
Cc1nc(C)c(C=C2CN(C)CC(=Cc3nc(C)c(C)nc3C)C2=NO)nc1C,1.0
FC(F)(F)c1cccc(-n2cc(-c3ccccc3NCc3ccccn3)nn2)c1,0.0
Clc1cccc(-n2cc(-c3ccccc3NCc3ccccn3)nn2)c1,0.0
Oc1cccc(Nc2nnnc3sc4c(c23)CCC4)c1,0.0
Oc1ccc(Nc2nnnc3sc4c(c23)CCC4)cc1,0.0
C=CC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,0.0
CCC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,0.0
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1,0.0
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,1.0
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCCCC1,1.0
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1ccc(O)nc1,0.0
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,1.0
NC(=O)c1cc(-c2ccncc2)cc(-c2ccccc2)c1N,0.0
NC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccncc2)c1N,0.0
COc1cc2ncnc(Nc3cccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,1.0
COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1,1.0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0.0
O=C1c2ccccc2C(=O)C1c1ccccc1,0.0
Brc1cccc(Nc2ncnc3ccc(NN=NCc4ccccn4)cc23)c1,1.0
CN(c1ccccc1)c1ncnc2ccc(NN=NCc3ccccn3)cc12,0.0
COc1cc(N2CCC(N3CCN4CCOCC4C3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
COc1cc(N2CCC(N3CCN4CCOCC4C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,1.0
CC(C)Cn1c(N)nc2c(F)cc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,1.0
C=CC(=O)N1CCN(c2ccc(C=C3C(=O)Nc4ccccc43)cc2)CC1,0.0
O=C1Nc2ccccc2C1=Cc1ccc(N2CCN(C(=O)CCCl)CC2)cc1,0.0
Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCN(C)CC1,1.0
CN1CCN(CCCNc2c(Br)cccc2Nc2ncnc3ccncc23)CC1,1.0
COC(=O)Cn1cc(-c2cccc(Cl)c2)c(=O)c2c(O)cc(OC)cc21,0.0
COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(C)c2c1,0.0
Cc1c(O)c(=O)ccn1C,0.0
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0.0
COc1ccc2c(c1C(C)N1CCNCC1)OC(=Cc1n[nH]c3ncccc13)C2=O,0.0
COc1ccc2c(c1CN1CCNCC1)OC(=Cc1n[nH]c3ncccc13)C2=O,0.0
COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1,1.0
COc1ccccc1-c1cc2c(NC(C)c3cccs3)ncnc2s1,1.0
NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.0
CC(C)(C)c1ccc(CC2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,1.0
CC(Nc1ncnc2c1sc1ccccc12)c1ccccc1,1.0
CN(C)CC=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cn1,1.0
CN(N)CC=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,1.0
CCCOc1ccc(C=C2SC(=O)NC2=O)cc1,0.0
O=C1NC(=O)C(=Cc2cccc(C(F)(F)F)c2)S1,0.0
Nc1ncnc2c1ncn2C1OC(COC(=O)c2ccc(S(=O)(=O)Oc3ccc(C=C[N+](=O)[O-])cc3)cc2)C(O)C1O,1.0
COc1cc(C=C[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)cc1,1.0
CC=C(C)C(O)C(C)C=C(C)C=CCC(C)C=Cc1oc(OC)c(CC)c(=O)c1C,0.0
CC=C(C)C(O)C(C)C=C(C)C=CCC(C)C=Cc1oc(OC)c(C)c(=O)c1C,1.0
Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,0.0
CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)s1,1.0
O=C(C=CCNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,1.0
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(NC(=O)C=CCNC4CC4)cc23)c1,1.0
N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,0.0
CNC(=N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,0.0
NC(Cc1c([Se][Se]c2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,0.0
O=C(NCc1ccccc1)C(Cc1c([Se][Se]c2[nH]c3ccccc3c2CC(NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,0.0
O=C(Nc1cc(Sc2nncs2)c(O)c2ccccc12)c1ccc(Cl)cc1,0.0
Cc1nnc(Sc2cc(NC(=O)c3ccc(Cl)cc3)c3ccccc3c2O)s1,0.0
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,1.0
Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1Cl,1.0
COc1ccccc1CON=Cc1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,1.0
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=NOCc1ccccc1,1.0
C=CC(=O)Nc1cc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc(N2CCN(C)CC2)c1,1.0
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3cc(N4CCN(C)CC4)cc([N+](=O)[O-])c3)c2)[nH]1,1.0
CCOc1cc(N)c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,1.0
CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,0.0
COc1cc(Br)c(C=C2CN(C(C)C)CC(=Cc3nc(C)c(C)nc3C)C2=NO)cc1OC,0.0
COc1cc(Br)c(C=C2CN(C)CC(=Cc3nc(C)c(C)nc3C)C2=NO)cc1OC,1.0
