smiles,Serine_threonine-protein_kinase_AKT
O=C1NCCSc2c1sc1ccc(O)cc21,0.0
Cc1n[nH]c2ccc(-c3cc(OCC(N)Cc4ccccc4)cnc3-c3cc(F)cc(F)c3O)cc12,1.0
Nc1ncc(-c2cn3c4c(nc3c(N3CCOCC3)n2)CN(c2ccc(F)cc2)CC4)cn1,0.0
COCCNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.0
CC(C)N(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,1.0
O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,0.0
Cc1n[nH]c2ccc(-c3cc(OCC(N)Cc4ccccc4)cnc3C#CCCO)cc12,1.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)CC4CCCCC4)c3)cc12,1.0
NC1(COCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.0
CN(C)CC(C)(C)CNC(=O)C1CCN(c2cc(N3CCOCC3)nc(N)n2)CC1,0.0
Fc1ccc2c(CCNCc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)c[nH]c2c1,1.0
Clc1ccc(C(NCc2ccccc2)c2ccc(-c3ncnc4[nH]cnc34)cc2)cc1,1.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(F)c3)cn2CCN2CCCC2)CC1,1.0
Cc1cc2nn(-c3ccccc3)c(N)c2c(=O)[nH]1,0.0
N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2,1.0
NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1,0.0
O=C(N1CCN(c2ncnc3ccccc23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1,0.0
NC1(c2ccc(-c3nc4c5ccc(-c6ccc(F)c(O)c6)cc5nn4cc3-c3ccccc3)cc2)CCC1,1.0
COC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,1.0
CCOC(=O)c1nn(-c2ccccc2)c(=Nc2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)s1,0.0
NC(COc1cncc(-c2ccc3c(F)nccc3c2)c1)Cc1c[nH]c2ccccc12,1.0
Nc1ncnc2[nH]cnc12,0.0
S=c1[nH]nc2n1-c1n[nH]c(=S)n1-c1sc3c(c1-2)CCC3,0.0
Clc1ccc2sc(CN3CCN(c4ncnc5c4CN(Cc4ccccc4)CC5)CC3)cc2c1,0.0
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCOCC3)cn2)cs1)C(F)(F)F,1.0
CC(C)C(NC(=O)C1CCC2C(NC(=O)C(CCCNC(=N)N)NC(=O)Cc3ccccc3)COC(=O)N12)C(=O)NC(Cc1ccccc1)C(=O)NCc1ccccc1,0.0
O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1,0.0
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(C(F)(F)F)CC3)cn2)cs1)C(F)(F)F,1.0
O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OCCO)cc21,0.0
O=C(N1CCN(c2ncnc3[nH]nc(Br)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1,1.0
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cc3OC)n2)c1,0.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1-c1cnoc1,1.0
O=C(NC(c1cccc(Cl)c1Cl)C1CCNCC1)c1ccc2cnccc2c1,1.0
CCN(CC)CCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2OC(C)C)CC1,1.0
CCC1C(=O)Nc2ccc(NC(COc3cncc(-c4ccc5c(c4)C(CC)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,1.0
Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)Oc4ccccc4)C3)c12,1.0
CCCC(=O)Nc1n[nH]c2ncc(-c3cccnc3)cc12,0.0
O[S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,0.0
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(OCCN)c4)c3)cc12,1.0
NC(COc1cncc(Nc2cccnc2)c1)Cc1c[nH]c2ccccc12,0.0
CCCCCCCCCCCCCCCCCCCCC1(C(=O)OCC)CCCC1OP(=O)(O)OCC[N+](C)(C)C,0.0
Cc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4OC(C)C)CC3)n2)ccc1F,1.0
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc2c(c1)OCO2,1.0
Nc1ncccc1-c1nc2cc(Br)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,1.0
O=C(Cc1cccc2ccccc12)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,1.0
c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1,1.0
CCCC1NC(=O)C(CCCNC(=N)N)NC(=O)C2CCCN2C(=O)C(CCCNC(=N)N)NC(=O)CCCCC(=O)NCCCCCCN(CC(N)=O)C(=O)C(CCC(C)C)NC(=O)C(CN)NC(=O)C(Cc2ccc(O)cc2)NC1=O,0.0
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(Cl)c3)cn2CCN2CCCC2)CC1,1.0
CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)CN(CCCN)C(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(=O)N(CCCN)CC(N)=O,1.0
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(F)c3)cn2CCN2CCC2)CC1,1.0
O=C(NCCc1cccs1)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,1.0
[C-]#[N+]c1cccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1,1.0
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2CS(=O)(=O)C3)CC1,1.0
Cc1ccc(S(=O)(=O)OCC2OC(n3cnc4c(=O)[nH]c(NC(=O)C(C)C)nc43)CC2O)cc1,0.0
CCOc1cccc2c1-c1nc(-c3ccc(C4(N)CC(O)(C5CC5)C4)cc3)c(-c3ccccc3)n1CO2,1.0
COc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1.0
Clc1ccc(C(NC2CC2)c2ccc(-c3cn[nH]c3)cc2)cc1,1.0
c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nnc6n5-c5cccnc5Nc5ccccc5-6)cc4)CC3)[nH]2)nc1,1.0
CC(C)Nc1c(C(N)=O)nnc2cc(-c3ccncc3)ccc12,0.0
CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1F,1.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccnc1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,0.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)cc4)c3)cc12,1.0
NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CCCCC1,1.0
CCCCCCCCOC1OC(CS(=O)(=O)O)C(O)C(O)C1O,0.0
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,1.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3cnc(N(C)C)nc3)cn2CCN2CCC2)CC1,0.0
COC(=O)c1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,0.0
Cc1c(O)c(O)c(O)c2c1COC2=O,0.0
CN(C)C(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,0.0
NC(Cc1cccc2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,1.0
CC1CN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC(C)O1,1.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(F)(F)F)c3)cn2CCNC)CC1,1.0
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC4CN(C)CC4C3)cn2)cs1)C(F)(F)F,1.0
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCOCC2)cn1,1.0
CN(C)C(=O)c1ccc2c(c1)-c1nc(-c3ccc(C4(N)CC(C)(O)C4)cc3)c(-c3ccccc3)n1CO2,1.0
CC(C)n1cc(C(=O)c2cncc(NC3CCCC3c3ccc(F)cc3)n2)c2c(N)ncnc21,1.0
COC(=O)c1cncc(C=Cc2c(C)cc(O)cc2C)c1,0.0
CN(C)C(=O)N1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,1.0
Cc1ccccc1C(=O)Nc1cnoc1C,0.0
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2C#N)cc1,1.0
Cc1ccccc1NC(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,1.0
O=C(c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.0
O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1,0.0
c1ccc(-c2nnc3n2-c2ccccc2Nc2ccccc2-3)cc1,0.0
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccoc3)cn2CCN2CCC2)CC1,0.0
C#Cn1c(C#CCCO)nc(-c2ccc(F)cc2)c1-c1ccncc1,0.0
Fc1ccc(Nc2nccc(-c3c(-c4ccc(C(F)(F)F)cc4)nn4ncccc34)n2)cc1F,0.0
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4ccc(Br)cc4)c3)cc12,1.0
NC(CNc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,1.0
Nc1ncnc(N2CCC(c3nc(-c4cccc(F)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,1.0
CC(C)=Cc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,0.0
CNC(=O)C1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C(C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1,1.0
CC(C)c1ccc(CN(Cc2ccc(C(C)C)cc2)c2ccc(NC(=O)c3ccc(NCCNC(=N)N)c(-c4ccc5ccccc5c4)c3)cc2)cc1,0.0
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2C1=Cc1ccc(-c2cccc(C(=O)O)c2)o1,0.0
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCO)CC1,1.0
Nc1noc2ccc(-c3cnc(NCC(N)Cc4ccc(C(F)(F)F)cc4)s3)cc12,1.0
CC1(C)OCC(COc2cccc3c2CCc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1,0.0
CCOCCN(CC(O)CN1CCCC2(CCc3cc(C#N)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,1.0
NC1(c2ccc(-c3nc4nc(Oc5ccccc5)ccn4c3-c3ccccc3)cc2)CCC1,0.0
COc1ccc(CC(N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,1.0
O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,0.0
CC1C(=O)Nc2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc21,1.0
C=CC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,1.0
c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1,0.0
CCCOc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2n1,1.0
O=C(N1CCN(c2ncnc3ccccc23)CC1)C1(c2ccc(Br)cc2)CCNCC1,0.0
CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2)c1,0.0
NC1(c2ccc(-c3ncc4nccn4c3-c3ccccc3)cc2)CCC1,0.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(C(F)(F)F)cc4)c3)cc12,1.0
Cc1cn2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)cc2n1,0.0
CCOc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2n1,1.0
O=S(=O)(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1,0.0
COc1cc2ncc3c(N)nc(-c4cncc(OCC(C)N)c4)cc3c2cc1OC,1.0
O=S(=O)(NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CCC1)c1cccc(F)c1,1.0
Cc1cc(O)cc(-c2nn(CC#N)cc2-c2cc(NCC(C)O)nc(-c3cccnc3)n2)c1,0.0
CCCC1NC(=O)C(CCCNC(=N)N)NC(=O)C2CCCN2C(=O)C(CCCNC(=N)N)NC(=O)CCCCCC(=O)NCCCCN(CC(N)=O)C(=O)C(CCC(C)C)NC(=O)C(CN)NC(=O)C(Cc2ccc(O)cc2)NC1=O,0.0
O=C1NCCCc2c1[nH]c1ccc(O)cc21,0.0
Nc1n[nH]c2cc(-c3ccc(N4CCOCC4)cc3)[nH]c(=O)c12,0.0
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccc2cnccc2c1,1.0
Cn1cnc2c(C=Cc3ccccc3)ncnc21,0.0
Nc1ncnc2nc(-c3ccc(CN4CCC(c5nc6ccc(F)cc6[nH]5)CC4)cc3)c(-c3ccccc3)cc12,1.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,1.0
CC1(C)CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2cccc(F)c21,1.0
NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1ccc2ccccc2c1,1.0
CC1OCc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(Cl)cc4)CC3)c21,1.0
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCCCC2)CC1,1.0
CN(C)C(=O)CN1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,0.0
CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)CN(CCCN)C(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(=O)N(CCN)CC(N)=O,1.0
O=C(Nc1n[nH]c2cc(-c3ccc(F)cc3)ccc12)C1CC1,0.0
CCOc1nccc2c1nc(-c1nonc1N)n2CC,0.0
COCCNCc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,0.0
CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21,1.0
O=C(N1CCN(c2ncnc3[nH]ncc23)CC1)C1(c2ccc(F)cc2)CCNCC1,0.0
OCc1cccc(-c2cnc3ncc(-c4cn[nH]c4)cn23)c1,0.0
COc1ccc(C2(C(=O)N3CCN(c4ncnc5[nH]ccc45)CC3)CCNCC2)cc1,1.0
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12,1.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(F)c(F)cc1F,1.0
CCCCCCCCCCCCCCCCCCOP(=O)(O)OC1CC[N+](C)(C)CC1,0.0
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4c(F)cccc4F)c3)cc12,1.0
CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCC(N)=O)cc3)nc2n1,1.0
Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,0.0
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(Cl)c(=O)[nH]1,1.0
CN(C)CC(C)(C)CNC(=O)c1cccc(Nc2nccc(Nc3ccc4ncsc4c3)n2)c1,0.0
Cc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)cc1C(F)(F)F,1.0
c1ccc(-c2csc3ncnc(N4CCc5ccccc5C4)c23)cc1,0.0
CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,1.0
COC1OC(CS(=O)(=O)O)C(O)C(O)C1O,0.0
O=C1OC(c2ccc(F)c(F)c2)=NC1=Cc1cccnc1,0.0
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccccc3F)cn2CCN2CCC2)CC1,1.0
COC(=O)C=Cc1c(C)nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,0.0
CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)CN(CCCCN)C(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(=O)N(CCCCCCN)CC(N)=O,0.0
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(N3CCOCC3)C2)cn1,1.0
COCCOc1ccccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(OCCN)c4)c3)cc12,1.0
Cc1cc(-c2cn(CCNC(C)(C)C)c(C3CCN(c4ncnc(N)c4-c4cn[nH]c4)CC3)n2)ccc1F,1.0
CN1CCC2(CC1)CN(C(=O)Cc1nc(N3CCOCC3)cc(=O)[nH]1)c1ccccc12,1.0
OC1CN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CCN1,1.0
Cc1cc(-c2ccc3nc(-c4ccc(C5(N)CCC5)cc4)c(-c4ccccc4)n3c2)[nH]n1,1.0
Cc1nc(N)c2ccn(C3CCN(C(=O)c4ccc(S(=O)(=O)F)cc4)CC3)c2n1,0.0
N#Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,0.0
NC1(c2ccc(-c3nc4c(F)cccn4c3-c3ccccc3)cc2)CCC1,1.0
CC(C)(C)OC(=O)NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,0.0
O=[N+]([O-])c1cnc(Sc2nnc(Sc3ncc([N+](=O)[O-])s3)s2)s1,0.0
CNC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)c1N,0.0
NCCNC(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,1.0
NCC(Cc1ccc(F)cc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,1.0
Nc1ccc(C#Cc2n[nH]c3ccccc23)cc1,0.0
COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)nc12,1.0
NC1(c2ccc(-c3c(-c4ccccc4)ccc4ncnn34)cc2)CCC1,0.0
COc1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1,1.0
CC(C)=CCc1cc(C(=O)C=Cc2cccc(O)c2)c(O)cc1O,0.0
CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCc4nnc(N)s4)cc3)nc2n1,1.0
CCCC1NC(=O)C(CCCNC(=N)N)NC(=O)CNCCCCCCNC(=O)NCCN(CC(N)=O)C(=O)C(CCC(C)C)NC(=O)C(CN)NC(=O)C(Cc2ccc(O)cc2)NC1=O,0.0
Nc1ncnc2c1ncn2Cc1ccc(F)cc1,0.0
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,0.0
Nc1ncnc2c1ncn2CC(=O)c1ccccc1,0.0
Cc1cccc(Nc2ncc(-c3ccccc3)o2)c1,0.0
CCNC(=O)c1ccc2c(c1)-c1nc(-c3ccc(C4(N)CC(C)(O)C4)cc3)c(-c3ccccc3)n1CO2,1.0
COc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)nc2n1,1.0
CC(NC(=O)c1c[nH]c2ncc(-c3cn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,0.0
Cc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1.0
O=S(=O)(Nc1ccc(O)c(Sc2ncn[nH]2)c1)c1cccc2ccccc12,0.0
CC1(C)OCC(COc2ccc3c(c2)CCc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1,0.0
CC(C)Oc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,1.0
O=C(Cc1nc(N2CCOC(CO)C2)cc(=O)[nH]1)N1CCc2c(Cl)cccc21,1.0
NC1(c2ccc(-c3nc4c(Br)cccn4c3-c3ccccc3)cc2)CCC1,1.0
COc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3n2)cc1,0.0
O=C(O)c1ccc2cc3nc(-c4cccs4)c(-c4cccs4)nc3cc2c1,0.0
COC1(C)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C(C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1,1.0
O=S(=O)(O)CC1OC(OC(CO)CO)C(O)C(O)C1O,0.0
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,1.0
Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O,0.0
O=c1c(NCc2cccc(C(F)(F)F)c2)c(Nc2ccncc2)c1=O,0.0
Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCC(C(=O)N5CCOCC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1,1.0
Cn1c(CC(=O)N2CCc3cc(F)c(F)cc32)nc(N2CCOCC2)cc1=O,1.0
NCC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,1.0
NC(=O)c1cc(-c2ccncc2)cc(-c2ccccc2)c1N,0.0
c1ccc2c(-c3cnc4cnc(-c5cn[nH]c5)cn34)c[nH]c2c1,0.0
NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1.0
Cc1cc(-c2ccn[nH]2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,1.0
O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,0.0
Cc1n[nH]c2ccc(-c3cncc(NCC(N)Cc4ccccc4)c3)cc12,1.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,1.0
Cc1noc(-c2cc(NCCN3CCCC3)c(C)c(N3CCN(c4ncnc5[nH]nc(Br)c45)CC3)c2)n1,1.0
Cc1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4OCC(F)(F)F)CC3)n2)ccc1F,1.0
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc1)CC2,1.0
CC(N)C1CCC(C(=O)Nc2ccnc3[nH]ccc23)CC1,0.0
Cn1nnc(-c2ccc3nc(-c4ccc(CN5CCC(n6c(O)nc7ccccc76)CC5)cc4)c(-c4ccccc4)nc3c2)n1,0.0
NC(COc1cncc(-c2ccc3cnc(-c4ccncc4)cc3c2)c1)Cc1c[nH]c2ccccc12,1.0
Nc1cc2[nH]nc(Cl)c2cc1-c1cncc(OCC(N)Cc2c[nH]c3ccccc23)c1,1.0
O=C(NC(c1ccc(Cl)cc1)C1CCNCC1)c1ccc2cnccc2c1,1.0
COC(=O)CCCc1ccc(-c2nc3cc4ccccc4cc3nc2-c2ccc(CCCC(=O)OC)s2)s1,0.0
Nc1ncnc(N2CCC3(CCCN(CC(O)CNS(=O)(=O)c4ccccc4Br)C3)C2)c1C1CC1,1.0
Nc1nc(Nc2ccccc2)cc(N2CCC(C(=O)NCCc3ccccn3)CC2)n1,0.0
COC(=O)C=Cc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,1.0
O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1,1.0
CCc1n[nH]c2ncnc(N3CCN(c4cc(Cl)cc(NCCN(C)C)c4C)CC3)c12,1.0
CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(F)c3)o2)c1,0.0
Cc1occc1-c1nc(N)c(OCC(N)Cc2c(Cl)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,1.0
Fc1ccc(Cn2cnc3ncnc(Cl)c32)cc1,0.0
NC(=O)c1ccc(NCCc2cccc(F)c2)c2cncnc12,0.0
CC1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2cccc(O)c21,1.0
CCOC(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,0.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1.0
Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(-c7ccccn7)nn6c(NC(C)C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,1.0
CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(CC(=O)Nc5cccc(F)c5)cc4)c3n2)c1,1.0
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2C2CCNCC2)CC1,1.0
CC1CC(=O)Nc2ncnc(N3CCC(c4nc(CCC(F)(F)F)cn4CCN4CCCC4)CC3)c21,1.0
NC(=O)c1ccc(NCc2ccccc2)c2cncnc12,0.0
COc1cc2ncn(-c3cc(OC(C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,0.0
Cn1ncc2ccc(-c3cnc(NCC(N)Cc4ccc(C(F)(F)F)cc4)s3)cc21,1.0
CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(N(C)c4ccnc(Nc5ccc(CS(C)(=O)=O)cc5)n4)cc3)cc2)CC1,0.0
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(C(F)(F)F)c(F)c3)cn2CCN2CCCC2)CC1,1.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1F,1.0
