smiles,Serine_threonine-protein_kinase_PIM1
CCn1c(N2CCNCC2)nc2c(Br)c(Br)c(Br)c(Br)c21,1.0
CC(C)(C)Nc1ccc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,1.0
CS(=O)(=O)c1cccc(-c2cnn3c(C(N)=O)cc(-c4ccccc4)nc23)c1,0.0
Fc1ccccc1-c1c[nH]c2ccc(-c3nnc(NCc4cccc5[nH]ccc45)s3)cc12,1.0
CCn1cc(-c2cc3c(cn2)cnn3-c2cncc(N3CCCNCC3)n2)cn1,1.0
Cc1ccc2c(Nc3cc(OCc4ccccc4Br)ccc3Sc3ccc(O)cc3)ncnc2n1,0.0
COc1ccc(-c2cc(-c3cc4c(ccc5ccccc54)oc3=O)[nH]c(=O)c2C#N)cc1,0.0
COC1CCC(Nc2ccn3ncc(-c4cccc(C(F)(F)F)c4)c3n2)CC1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)C1CC1,1.0
O=C1NCCc2[nH]c(-c3cccc4ccc(Nc5c(F)cccc5Cl)nc34)cc21,1.0
COC1(CN)CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1,1.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCNC)cc21,0.0
NC1CCCN(c2ccncc2Nc2nnc3ccc(-c4ncccc4F)nn23)C1,1.0
CC(=O)Nc1nc(C(=O)Nc2ccccc2N2CCCCC2)cs1,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4nccc(C5CC5)n4)c3c2)o1,1.0
Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,1.0
c1cc2cc(-c3ccc4cn[nH]c4c3)cnc2[nH]1,0.0
Nc1cc2cn[nH]c2c2cc[nH]c12,1.0
O=C1NC(=O)n2c1cc1ccc(Oc3ccccc3)cc1c2=O,1.0
Cc1nc(-c2ccccc2)n2nc(NCCCN3CCOCC3)ncc12,0.0
CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1S(C)(=O)=O,1.0
CCn1cc(-c2cc3c(-c4cc(C)ccn4)n[nH]c3cn2)cn1,1.0
Cc1ccc(F)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)C(F)CC3)c(N)s2)c1,1.0
NC(=O)c1ccc(-c2ccncc2)cc1NCc1cccc(F)c1,0.0
Cn1ncc(NC(=O)c2nc(-c3ccncc3F)sc2N)c1N1CCC(N)C(F)CC1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CC(N2CCOCC2)C1,1.0
c1ccc(C2Cc3cn[nH]c3C2)cc1,0.0
OCCNc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,1.0
COc1cccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c12,0.0
COC1COC(c2c(NC(=O)c3csc(-c4c(F)ccc(F)c4F)n3)cnn2C)CCC1N,1.0
CS(=O)(=O)Nc1ccc(NC=C2C(=O)Nc3ccccc32)cc1,0.0
CCC(N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,1.0
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.0
c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,0.0
O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1,0.0
O=Cc1cn2c3c1ccc1c4ccccc4n(c13)CCCC2,1.0
Cn1ncc(NC(=O)c2nc(-c3cncc(F)c3)sc2N)c1N1CCCC(N)CC1,1.0
CC(=O)C1=C(O)C(=O)N(CCc2c[nH]c3ccccc23)C1c1cccc(O)c1,0.0
FC(F)(F)Oc1cccc(-c2nnc3ccc(NC4CCOCC4)cn23)c1,0.0
NC1CCN(Cc2n[nH]c3cnc(-c4cccnc4)cc23)CC1,0.0
O=C1NCCc2[nH]c(-c3cccc4cnc(Oc5ccccc5)nc34)cc21,1.0
NCCCC1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3ccsc3)n21,1.0
NC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CCC1O,1.0
CNc1nnc(-c2ccc3[nH]cc(-c4cncc(N5CCCCC5)n4)c3c2)s1,1.0
COc1cccc(NCc2nc3c(sc4ccc(Cl)cc43)c(=O)[nH]2)c1,1.0
CCN1CCCC1CNc1cc(NC2CC2)n2ncc(C=C3SC(=O)NC3=O)c2n1,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(-c5ccccc5F)n4)c3c2)o1,1.0
CC1=C(C(=O)Nc2ccc3[nH]nc(C)c3c2)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,0.0
CCc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3C3CC(C)CC(N)C3)n2)c1F,1.0
CNC(=O)Oc1cc(C)c(C=Cc2cncc(C(=O)NC)c2)c(C)c1,0.0
OC1CCC(Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,1.0
NC1CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)CCC1F,1.0
Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCCC(CN)C1,1.0
CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3cccc(C(F)(F)F)c3F)n2)CC(N)C1O,1.0
CC1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2F)CC(N)C1O,1.0
c1cc(NC2CCNCC2)c2nc(-c3nnc4ccccn34)ccc2c1,1.0
CCNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,1.0
CN1C(=O)C(=Cc2ccc3c(c2)OCO3)N=C1NC1CCCC1,1.0
NCCC1CNC(=O)c2cc(-c3cccc(OC(F)(F)F)c3)c(-c3cccc(F)c3)n21,1.0
O=C1NC(=S)SC1=Cc1csc(-c2cccc(C(F)(F)F)c2)n1,1.0
Cc1ccn(-c2cccc(-c3c[nH]c4ccc(-c5nnc(N)s5)cc34)n2)n1,1.0
NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,0.0
CC(C)NC(=O)c1ccc(F)c(-c2ccc(N)c(C(=O)Nc3cnccc3C3CC(C)C(S(C)(=O)=O)C(N)C3)n2)c1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(=O)C1CC1,1.0
O=C(O)c1ccccc1Nc1ccnc(NCc2cccc(O)c2)n1,0.0
COc1ccc(CNc2cc(-c3c[nH]c4ncccc34)cc(F)n2)cc1,1.0
CNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,1.0
c1cc(N2CCNCC2)nc(-n2ncc3cnc(-c4cncc(C5CC5)n4)cc32)c1,1.0
Cc1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1,1.0
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,0.0
c1cc2[nH]cc(-c3cncc(C4CC4)n3)c2cc1-c1nnc(N2CCNCC2)o1,1.0
COc1cc(C2C(C(C)=O)=C(O)C(=O)N2CCc2c[nH]c3ccccc23)ccc1O,0.0
Cn1ncc(NC(=O)c2nc(-c3ncccc3F)sc2N)c1N1CCC(N)C(F)CC1,1.0
COc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,1.0
CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC(O)C1O,1.0
FC(F)(F)Oc1cccc(-n2nnc3ccc(N4CCC5(CCNCC5)C4)nc32)c1,1.0
O=C1NCCc2[nH]c(-c3cccc4ccc(OC5CCNCC5)nc34)cc21,1.0
Cc1ccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)nc1N1CC(N2CCNC(=O)C2)C1,1.0
CC(C)Nc1nnc(-c2ccc3[nH]cc(-c4ccc(C(N)=O)cn4)c3c2)o1,1.0
Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CC4(CNC4)C3)n2)cn1,1.0
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(C3(F)CCCNC3)n2)n1,1.0
NC(=O)c1ccc(NC2CCCCC2N)nc1Nc1cccc(Cl)c1,0.0
Cn1ncc(NC(=O)c2csc(-c3c(F)cc(C4CCCO4)cc3F)n2)c1C1CCC(N)C(F)CO1,1.0
COC(=O)N(C)C1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N,1.0
FCCn1cc(-c2cc3c(-c4cccc(N5CCNCC5)n4)n[nH]c3cn2)cn1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCCC4=O)c2nc1NC(C)(C)C,1.0
COc1cc(C=NNc2ncnc3c2cnn3Cc2ccccc2)ccc1O,0.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1,1.0
Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)F)c1N1CCCCC(N)C1,1.0
COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C(C)(C)O)cc3F)n2)CC1N,1.0
COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,1.0
Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1,1.0
Cn1ncc(NC(=O)c2nc(-c3ccccc3)ccc2N)c1N1CCC(N)CC1,1.0
NC1CCCC(c2ccncc2NC(=O)c2ccc(F)c(-c3ccc(F)cc3F)n2)C1,1.0
Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,0.0
CCC(CO)COc1cccc2ccc(-c3nnc4ccccn34)nc12,1.0
Nc1ccc(-n2nnc3ccc(NCC4CCNCC4)nc32)cn1,1.0
CC1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(OC5(C)CC5)nc34)[nH]c21,1.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC(CN)c3ccccc3)cc21,0.0
Cn1ncc(NC(=O)c2csc(-c3cnn(C)c3C(F)(F)F)n2)c1C1CCC(N)C(F)CO1,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(C(=O)N5CCOCC5)c4)c3c2)o1,0.0
COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)CC(N)C3)cs2)c1F,1.0
c1ccc(-c2n[nH]c3cnc(-n4cncn4)cc23)cc1,1.0
CCCNC1=NC(=Cc2ccc3c(c2)OCO3)C(=O)N1,0.0
Cc1nc2cccc(-c3cc4c(n3C)CCNC4=O)c2nc1NC(C)(C)C,1.0
Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,0.0
C=C(C)c1ccc(-c2n[nH]c3cnc(-c4cnn(CC)c4)cc23)nc1N1CCCC(N)C1,1.0
CC1CC(c2ccncc2NC(=O)c2cccc(-c3c(F)cccc3F)n2)CC(N)C1O,1.0
NCCOc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,1.0
CC(C)Nc1ccc2ccn(-c3cncc(-c4ccc(C(=O)O)cc4)n3)c2c1,0.0
Cn1cc(-c2cc3c(-c4ccc(Br)c(N5CC(N)CC(F)C5)n4)n[nH]c3cn2)cn1,1.0
CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1OP(C)(C)=O,1.0
Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3C3CC(C)C(O)C(N)C3)n2)c1F,1.0
O=C(O)c1ccccc1Nc1ncnc(Nc2ccc3cn[nH]c3c2)n1,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(NCC5CC5)n4)c3c2)o1,1.0
COc1ccc(NC(=O)Nc2cncc3nc(-c4ccccc4)cnc23)cc1,0.0
Cc1cc(-c2ccncc2NC(=O)c2nc(-c3nccs3)ccc2N)nc(N)n1,1.0
c1ncc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)cn1,0.0
Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cscc12,1.0
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,1.0
c1cc(-c2n[nH]c3cnc(C4CCOC4)cc23)nc(N2CCNCC2)c1,1.0
CC1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1n1ccnn1,1.0
CNCC(C)(C)COc1cccc2ccc(-c3nnc4ccccn34)nc12,1.0
CC(C)Nc1nnc(-c2ccc3[nH]cc(-c4nccc(C5CC5)n4)c3c2)o1,1.0
NC1CCCN(c2cncc(-c3n[nH]c4cnc(-c5cccnc5)cc34)c2)CC1,1.0
COCc1cn(C2C(C)CN(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)CC2N)nn1,1.0
COC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC2(CC2)C1N,1.0
CC1(C)COCCN1c1nnc(-c2ccc3[nH]cc(-c4cncc(C5CC5)n4)c3c2)o1,1.0
FCCN1CCC(F)(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CC1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)C(C)NC4=O)c2nc1NC1CCCC(N)C1,1.0
O=C(O)c1cc2c(-c3cccc(F)c3)cncc2s1,1.0
c1ccc(-c2n[nH]c3cnc(-c4ccoc4)cc23)cc1,1.0
O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12,1.0
CCN1CCC(F)(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CC1,1.0
FC(F)(F)c1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,1.0
c1ccc(Cn2cc(-c3ccc4[nH]nc(-c5cn(Cc6ccccc6)nn5)c4c3)nn2)cc1,1.0
CS(=O)(=O)c1ccc(-c2nc(C=C3SC(=S)NC3=O)cs2)cc1,1.0
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N(C)C)n2)n1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)C(Cc3ccc(Cl)cc3)CNC4=O)c2nc1N,1.0
CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)nc4)n3)c2c1,0.0
CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1ccccn1,1.0
O=c1[nH]cnc2[nH]c(-c3cccc4ccc(Nc5ccccc5)nc34)cc12,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1Cl,1.0
O=C(NCc1cccc(O)c1O)c1ccc2ccc(C(=O)O)c(O)c2n1,0.0
Cc1cccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCN)CNC3=O)c1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N(C)C(C)(C)C,1.0
O=C(O)c1ccc2ccc(C=Cc3cc(O)c(O)c(O)c3)nc2c1O,0.0
NC(=O)Cn1cc(-c2cc3c(-c4cccc(F)n4)n[nH]c3cn2)cn1,1.0
CCOc1ccc(C=C2SC(=N)NC2=O)c(O)c1,1.0
O=C(O)c1cc2cc(Br)cc(NCC3CCNCC3)c2o1,1.0
Fc1cccc(-c2nnc3ccc(NC4CC4)nn23)c1,1.0
CNC(=O)c1ncccc1Nc1nc(Nc2cc3c(cc2OC)CCCN3C(=O)CN(C)C)nc2[nH]ccc12,0.0
NC1CN(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)CCC1F,1.0
Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)cn1,1.0
Cc1cc(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)C(F)CC3)c(N)s2)cc(C)n1,1.0
Cc1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F,1.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCC(N)CCO1,1.0
c1ccc(-c2n[nH]c3cnc(-c4cncs4)cc23)cc1,1.0
CN1C(=O)C(=Cc2ccc3c(c2)OCO3)N=C1Nc1ccc2c(c1)OCCO2,0.0
Fc1cccc(-c2c[nH]c3ncccc23)c1,0.0
Cc1c[nH]c2c([N+](=O)[O-])cc3cn[nH]c3c12,0.0
Cc1cccc(-c2cccc3onc(N)c23)c1,0.0
O=[N+]([O-])c1cc2cn[nH]c2c2c1[nH]c1ccccc12,1.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCCN3)c21,0.0
O=Cc1c[nH]c2c1ccc1c2[nH]c2cccc(Br)c21,1.0
CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(n4ccnn4)C(N)C3)ccc2F)c(F)c1,1.0
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,0.0
COc1ccccc1-c1ccc(N)c(C(=O)Nc2cnccc2N2CCCC(N)C2)n1,1.0
CN1CCCN(C(=O)c2ccc(Cl)c(-c3ccc(C=C4C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC1CC1,1.0
NC(=O)c1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCO)CNC3=O)cc1,1.0
CNc1nnc(-c2ccc3[nH]cc(-c4cccc(N5CCOCC5)n4)c3c2)s1,1.0
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,1.0
N#Cc1c(O)[nH]c(=O)c2c(=N)oc3ccc(Cl)cc3c12,1.0
CC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1OCCS(C)(=O)=O,1.0
Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3n2)cc1,1.0
C=C(C)c1ccc(-c2n[nH]c3cnc(-c4cnn(C)c4)cc23)nc1N1CCCC(N)C1,1.0
NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,0.0
O=C(Nc1n[nH]c2cc(-c3cc(F)ccc3F)ccc12)C1CC1,0.0
CCc1ccc(-c2n[nH]c3cnc(-c4cnn(C)c4)cc23)nc1N1CCCC(N)C1,1.0
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1.0
NC1CCCN(c2sncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.0
CC1C(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)OCC(C)(O)C1N,1.0
Cc1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)sn1,1.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(O)(C(F)(F)F)CC1,1.0
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,0.0
O=c1[nH]c(CN2CCC2)nc2c1oc1ccc(Br)cc12,1.0
Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)(F)F)c1N1CCCCC(N)C1,1.0
NCC1CCCN(c2ccncc2NC(=O)c2nccnc2N)C1,1.0
O=C(O)c1ccc2ccc(C=Cc3ccc(F)c(F)c3)nc2c1O,0.0
COC1C(C)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC1N,1.0
CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC(N)C1n1ccnn1,1.0
N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,1.0
O=C(Nc1ccccc1N1CCCCC1)c1ncccc1O,0.0
O=C1NC(=O)C(=Cc2csc(-c3ccc(C(F)(F)F)cc3)n2)S1,1.0
CC1Cc2[nH]c(-c3cccc4ccc(Cl)nc34)cc2C(=O)N1,1.0
O=C(O)c1cc2c3ccccc3[nH]c2c2[nH]ccc12,0.0
Nc1cc(-c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)nc(C(F)(F)F)n1,1.0
COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1OC,0.0
CN(C)Cc1nc2c(sc3ccc(-c4ccc(O)cc4)cc32)c(=O)[nH]1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NCC(F)(F)F,1.0
Cn1ncc(NC(=O)c2csc(-n3ncc4c3CCCC4)n2)c1C1CCC(N)C(F)CO1,1.0
CON=C1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N,1.0
N#Cc1cccc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1,1.0
COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(NC(=O)OC)C(N)C3)ccc2F)c(F)c1,1.0
O=c1[nH]c(C2CCNCC2)nc2c1oc1ccc(Br)cc12,1.0
CN1CCN(Cc2nc3c(oc4ccc(C5CC5)cc43)c(=O)[nH]2)CC1,1.0
Cc1nc(N)ncc1-c1cn2cc(CN3CCN(S(C)(=O)=O)CC3)nc2c(N2CCOCC2)n1,0.0
O=c1[nH]cnc2[nH]c(-c3cccc4ccc(Cl)nc34)cc12,1.0
Nc1nccnc1C(=O)Nc1ccccc1N1CCCCC1,1.0
FC(F)(F)Oc1cccc(Nc2nnnc3ccc(N4CCC(N5CCCC5)CC4)nc23)c1,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(NCC5CC5)n4)c3c2)s1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(F)(F)F,1.0
Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(OC5CCCC5)n4)c3c2)s1,1.0
Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,0.0
O=C1NC(Nc2ccc(O)cc2)=NC1=Cc1ccc2c(c1)OCO2,0.0
COc1cc(C=C2SC(=S)NC2=O)ccc1O,1.0
O=Cc1c[nH]c2c([N+](=O)[O-])cc3cn[nH]c3c12,0.0
NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,1.0
NC(=O)c1cc(Cl)c2c(Cl)c(C3CCCO3)n(C3CCCNC3)c2n1,1.0
NC1CCCC(c2ccncc2NC(=O)c2cccc(-c3c(F)cc(O)cc3F)n2)C1,1.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(NCC2COC2)CC1,1.0
CCn1cc(-c2cc3c(-c4cccc(N5CCNCC5)n4)n[nH]c3cn2)cn1,1.0
CNC(=O)c1cncc(C=Cc2c(Cl)cccc2Cl)c1,0.0
O=C(O)c1cc2cc(-c3cncc(NC4CNC4)n3)ccc2o1,1.0
NC1CCN(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)C1=O,1.0
CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)CC(N)C1O,1.0
COCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,1.0
Oc1nnc(-c2ccc3[nH]cc(-c4ccc(F)cc4F)c3c2)s1,0.0
FC1(COc2cccc3ccc(-c4nnc5ccc(-c6ccccc6)cn45)nc23)CCNCC1,1.0
O=C1NC(=S)SC1=Cc1csc(-c2ccccc2)n1,1.0
c1cncc(-c2cc3c(-c4cncc(NC5CCNCC5)c4)n[nH]c3cn2)c1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)C(CO)NC4=O)c2nc1NC1(C)CC1,1.0
COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N,1.0
CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.0
c1ccc(-c2cnc3cncc(Nc4ccc(N5CCCCC5)cc4)c3n2)cc1,0.0
O=C1NC(=S)n2c1cc1cc(Cl)ccc1c2=O,0.0
CCCCNC1=NC(=Cc2ccc3c(c2)OCO3)C(=O)N1C,0.0
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(C)=O)s3)c2cc1OC,0.0
CCN(CC)c1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1,1.0
O=C1CC(c2ccc(F)cc2)Cc2[nH]c3cc(Cl)ccc3c(=O)c21,0.0
c1cc2[nH]cc(-c3cncc(C4CC4)n3)c2cc1-c1nnc(NC2COC2)o1,1.0
COC1(C)CC(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)C1,1.0
COc1ncccc1-c1nc(C(=O)Nc2cnn(C)c2N2CCCC(N)CC2)c(N)s1,1.0
c1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)ccn1,0.0
CC1NC(=O)c2cc(-c3c(F)ccc4c3N=C(NC3(C)CC3)N(C3CC3)C4)[nH]c21,1.0
Cn1cc(-c2cc3c(-c4cccc(N5CC6CC5CN6)n4)n[nH]c3cn2)cn1,1.0
O=c1c(NCc2ccccc2F)c(Nc2ccncc2)c1=O,0.0
Fc1cnccc1-c1ccc2[nH]nc(-c3cncc(OC4CNCCC45CC5)n3)c2c1,1.0
Fc1cc(OC2CCNCCC2F)c2nc(-c3nnc4ccccn34)ccc2c1,1.0
O=Cc1c[nH]c2c1ccc1c3ccccc3n(CCCCn3cc(CO)nn3)c12,1.0
COC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)ncnn2c1C,0.0
CC(C)(CNCC(F)(F)F)COc1cccc2ccc(-c3nnc4ccccn34)nc12,1.0
Cn1ncc(NC(=O)c2nc(-c3cncc(C#N)c3)sc2N)c1N1CCC(N)C(F)CC1,1.0
Brc1c(Br)c(Br)c2[nH]c(N3C=NC4CCCCC43)nc2c1Br,1.0
COc1cncc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1,1.0
Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)NC4C)c2nc1NC(C)(C)C,1.0
CN(C)Cc1nc2c(sc3ccc(-c4ccc(OCC(O)CO)cc4)cc32)c(=O)[nH]1,1.0
O=C(O)c1cc2cc(-c3cncc(NCC4CCNCC4)n3)ccc2o1,1.0
NC1CCN(c2c(Cl)cccc2C=C2SC(=O)NC2=O)C1,1.0
COC1(c2cc(F)c(-c3nc(C(=O)Nc4cnn(C)c4C4CCC(N)C(F)CO4)cs3)c(F)c2)COC1,1.0
CCCOc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3C3CCC(O)C(N)C3)ccc2F)c1,1.0
CC1CCCN(c2cccc(-c3c[nH]c4ccc(-c5nnc(N)s5)cc34)n2)C1,1.0
CN(C)c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,1.0
COC(c1cc(F)c(-c2nc(C(=O)Nc3cnn(C)c3C3CCC(N)C(F)CO3)ccc2F)c(F)c1)C1CC1,1.0
Nc1ccc(-c2ccncc2NC(=O)c2nc(-c3ccccc3F)ccc2N)cn1,1.0
